ESTADO;INSTRUMENTO;NO_MACROREGIONAL;REGIAO;MUNICIPIO;STATUS;FASE;ANO;DATA_PROCESSAMENTO
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;AMAPA DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;AMAPA DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;AMAPA DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;AMAPA DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Não Iniciado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Em Análise no Conselho de Saúde;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Em Análise no Conselho de Saúde;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Em Análise no Conselho de Saúde;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Não Iniciado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Em Análise no Conselho de Saúde;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Não Iniciado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Não Iniciado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Não Iniciado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Em Análise no Conselho de Saúde;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO SUL;Imperatriz;AMARANTE DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Avaliado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Avaliado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Avaliado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Aprovado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Em Análise no Conselho de Saúde;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Em Elaboração;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Em Elaboração;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Não Iniciado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Não Iniciado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Não Iniciado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Aprovado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Aprovado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;ANAJATUBA;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Em Análise no Conselho de Saúde;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Em Elaboração;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Não Iniciado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Não Iniciado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Em Análise no Conselho de Saúde;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Em Análise no Conselho de Saúde;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Não Iniciado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Não Iniciado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Não Iniciado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Em Análise no Conselho de Saúde;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Aprovado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Em Elaboração;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;ANAPURUS;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Avaliado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Avaliado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Avaliado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Aprovado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Avaliado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Avaliado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Avaliado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Avaliado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Avaliado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Avaliado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Aprovado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Aprovado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Em Elaboração;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Pinheiro;APICUM-ACU;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Avaliado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Avaliado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Avaliado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Aprovado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Avaliado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Avaliado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Avaliado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Avaliado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Avaliado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Avaliado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Aprovado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Aprovado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Em Elaboração;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;ARAGUANA;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Não Iniciado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Em Análise no Conselho de Saúde;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Em Análise no Conselho de Saúde;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Não Iniciado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Não Iniciado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Não Iniciado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Em Elaboração;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Não Iniciado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Não Iniciado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Não Iniciado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Não Iniciado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Aprovado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;ARAIOSES;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO SUL;Barra do Corda;ARAME;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Barra do Corda;ARAME;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Barra do Corda;ARAME;Avaliado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Barra do Corda;ARAME;Avaliado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Barra do Corda;ARAME;Avaliado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO SUL;Barra do Corda;ARAME;Aprovado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Barra do Corda;ARAME;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Barra do Corda;ARAME;Avaliado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Barra do Corda;ARAME;Avaliado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Barra do Corda;ARAME;Avaliado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO SUL;Barra do Corda;ARAME;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Barra do Corda;ARAME;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Barra do Corda;ARAME;Avaliado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Barra do Corda;ARAME;Avaliado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Barra do Corda;ARAME;Em Elaboração;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO SUL;Barra do Corda;ARAME;Em Elaboração;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Barra do Corda;ARAME;Não Iniciado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Barra do Corda;ARAME;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Barra do Corda;ARAME;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Barra do Corda;ARAME;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO SUL;Barra do Corda;ARAME;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Avaliado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Avaliado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Avaliado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Aprovado com Ressalvas;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Avaliado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Avaliado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Avaliado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Avaliado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Avaliado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Avaliado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Aprovado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Aprovado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;ARARI;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Rosário;AXIXA;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;AXIXA;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;AXIXA;Avaliado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;AXIXA;Avaliado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Rosário;AXIXA;Avaliado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Rosário;AXIXA;Aprovado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;AXIXA;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;AXIXA;Avaliado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;AXIXA;Avaliado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Rosário;AXIXA;Avaliado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Rosário;AXIXA;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;AXIXA;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;AXIXA;Avaliado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;AXIXA;Avaliado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Rosário;AXIXA;Em Elaboração;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Rosário;AXIXA;Em Análise no Conselho de Saúde;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;AXIXA;Aprovado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;AXIXA;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;AXIXA;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Rosário;AXIXA;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Rosário;AXIXA;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Bacabal;BACABAL;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Bacabal;BACABAL;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Bacabal;BACABAL;Avaliado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Bacabal;BACABAL;Avaliado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Bacabal;BACABAL;Avaliado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Bacabal;BACABAL;Aprovado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Bacabal;BACABAL;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Bacabal;BACABAL;Avaliado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Bacabal;BACABAL;Avaliado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Bacabal;BACABAL;Avaliado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Bacabal;BACABAL;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Bacabal;BACABAL;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Bacabal;BACABAL;Avaliado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Bacabal;BACABAL;Avaliado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Bacabal;BACABAL;Avaliado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Bacabal;BACABAL;Aprovado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Bacabal;BACABAL;Aprovado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Bacabal;BACABAL;Avaliado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Bacabal;BACABAL;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Bacabal;BACABAL;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Bacabal;BACABAL;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Rosário;BACABEIRA;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;BACABEIRA;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;BACABEIRA;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;BACABEIRA;Em Análise no Conselho de Saúde;2022-2025;2022;2025-10-20
